"year","month","u10","v10","mx2t","mn2t","tcc","t2","msl","t","q","u","v","z","SPI","grid_ID"
1979,9,-0.0502062886953354,-0.46733863055706,294.203287760417,282.875209554036,0.470343512793382,288.36635945638,101874.068229167,285.526806640625,0.00499061874579638,-2.30168400295079,-3.04119621068239,1370.41518147786,1.07251391588163,389
1980,1,-0.262358991849807,0.298645222859998,306.443925426852,294.39590257214,0.378895083630097,300.024837370842,100718.539566532,296.861686460433,0.00775137964275575,-2.51567834663776,-2.33835076120111,415.909331244807,-0.0261584670797709,389
1980,10,-0.104601944646528,-0.105877184098767,301.390382828251,288.871886222593,0.277438792801883,294.978565831338,101393.488659274,291.470281785534,0.00560342763820963,-2.23187375885825,-2.81930223684157,976.908329133065,-0.269282179802272,389
1980,11,0.0269063447912534,-0.169607378045718,305.331517537435,292.339845784505,0.233169622253384,298.696653238932,101221.6984375,294.334883626302,0.00521791633994629,-2.55317781964938,-3.35062925790747,824.08223063151,-1.65732136005175,389
1980,12,-0.970849241941206,-0.613908168769652,304.358459472656,292.360973727319,0.312066190544659,298.31693390877,101157.669606855,294.421206566595,0.00780421693719202,-3.10094546887182,-3.32701040648164,769.780134631741,1.04662037951201,389
1980,2,-1.38766706420173,0.739805970212509,306.788313240841,294.708998055294,0.303318928628116,300.594871784079,100998.087553879,296.176376868939,0.00746610121608808,-3.27909704940072,-2.48938248332205,653.773719524515,-0.912465067133685,389
1980,3,-0.373322614859189,0.739733963243423,305.432370093561,292.628597136467,0.227133001930446,298.72606437437,101372.093497984,295.221100837954,0.00571784842008304,-2.35179521431846,-2.02622225544145,973.315022130166,-0.813280366582051,389
1980,4,-0.593127416695158,0.787269649406274,300.28925374349,288.113709513346,0.224291192052381,293.740431722005,101864.769010417,290.139013671875,0.0051636370907848,-2.73768978516261,-1.66181712845961,1382.17692871094,-0.450225320944548,389
1980,5,-0.650290980935097,0.614024156524289,293.982842230028,284.31844305223,0.466250884560718,288.713530509703,102029.293094758,286.540819721837,0.00618440341655044,-2.56535794730148,-1.0751874520173,1513.45207952684,1.13151713306183,389
1980,6,0.403849605222543,0.754158736020327,289.916452026367,280.405287679036,0.355486510003296,284.746122233073,102060.094270833,283.009571329753,0.00506024493370205,-1.51306470036507,-0.748636542757352,1534.05559488932,-0.647705748055559,389
1980,7,0.486139535903931,0.977232710488381,288.602518389302,278.93027914724,0.436110994928787,283.474685176726,102040.170614919,281.488937870149,0.00445657743952207,-1.3217404177112,-0.566871062882485,1515.80015908518,-0.421172445978116,389
1980,8,0.221339103675658,0.265570784768751,293.395875992314,280.542742329259,0.179202836034047,286.549020090411,102309.914314516,283.74759304908,0.00390358731871651,-2.10998064375693,-2.29700251332214,1732.86688232422,-0.547115137401689,389
1980,9,1.33421682864428,0.642548353970051,298.376401774089,283.888568115234,0.108242592351356,290.98540242513,101720.741666667,288.198150634766,0.00347401628581186,-1.02505814991891,-1.75575405145064,1211.19615122477,-2.0539898022835,389
1981,1,-1.55223808629859,-0.776694904171651,308.01261163527,297.419610792591,0.452070326334046,302.6654535109,101129.522429435,298.139030210433,0.00881498216861678,-3.46508584483977,-3.67558283190573,761.371235509073,-1.46238121014617,389
1981,10,-0.894574804652122,-0.602284440229977,298.076931861139,286.882475822203,0.372833465195952,292.241569272933,101657.689516129,289.26769133537,0.00638986004876994,-2.85086554192728,-3.46370680053388,1188.18011622275,1.18463122152644,389
1981,11,-0.546973067025344,0.89214128634582,299.480059814453,288.619231160482,0.4600607857729,294.099123128255,101147.50625,291.103438313802,0.0068082323220248,-2.45695665627718,-1.50542087902625,785.33352432251,0.448924835897079,389
1981,12,0.247750563006247,0.486107817580623,306.77043890184,293.583985359438,0.304679630684756,299.963414346018,100885.185987903,296.097898421749,0.00608467104123725,-2.12191391808371,-2.60167455144467,539.892732189548,-0.481377508508758,389
1981,2,-1.96421703270503,0.464966756956918,305.863862173898,295.415667942592,0.290634979119724,300.382164001465,100823.750558036,296.87688773019,0.0107164504006505,-3.586043293987,-2.12001515001923,517.990978240967,1.17878556166006,389
1981,3,-0.0786194106744182,0.802918391842996,303.616964032573,291.103570753528,0.2671690072654,296.979086599042,101499.549899194,293.534338182019,0.00555974353976067,-2.19722726099914,-2.26328840034623,1085.13791582661,-1.339194751022,389
1981,4,-0.248544956122836,1.63807397633791,300.278374226888,287.714788818359,0.265526707776735,293.658739217122,101636.184375,290.586602783203,0.00584235487040132,-2.03719007273515,-0.654547376558185,1198.91848958333,-0.0452631255565168,389
1981,5,-0.520142329075644,0.439725655100999,293.444931522492,284.489577754851,0.517572877955987,288.528481760333,101871.439768145,286.322448730469,0.00570190257032311,-2.63727181284658,-1.19683546765197,1378.22660286196,1.26711944243594,389
1981,6,1.38419292240093,-0.480738351245721,287.780299886068,279.733967081706,0.471533552433054,283.752194213867,101436.55234375,282.70381266276,0.00526729300618171,-0.335504738241434,-1.77776040434837,985.259576924642,0.778296334721476,389
1981,7,0.804403534820003,-0.0527457944868553,287.985340733682,278.838127874559,0.362446647287617,283.157986548639,102072.165070565,281.536752024005,0.00502273051308528,-1.06367259280336,-1.82081781616134,1508.94230602634,1.04272620961925,389
1981,8,1.57590555952441,-0.0858542382596962,289.236203101373,278.598314839025,0.266433528906125,283.745272728705,101629.614667339,282.198110272807,0.0044072875978365,-0.394214728546719,-1.60182750327212,1149.5662172379,-0.724644377141531,389
1981,9,0.071500014156724,0.241827990176777,297.182477823893,283.775325520833,0.214152422019591,290.358137003581,101956.528385417,287.519958496094,0.00503933941169331,-2.14789851705233,-2.18146564463774,1443.23307011922,-0.23366926437826,389
1982,1,-1.33948104792545,0.0607921549028927,305.665437759892,295.23880398658,0.453803277454309,300.231834165512,100957.035030242,296.867561586442,0.0095261980238701,-3.21167787717235,-2.75075188952108,617.150513864333,1.45202747483346,389
1982,10,-0.0226843692362308,0.893180777228648,299.302944060295,285.82655186807,0.278249330942579,292.537774855091,101530.227570565,288.789058562248,0.00453312508010816,-2.37769346996661,-1.89197945738992,1074.73951278194,-0.0610401695491869,389
1982,11,-0.484299036115408,-0.130800682549792,305.575255330404,292.080744425456,0.194528943296367,298.68186340332,101590.91328125,294.328354899089,0.00492405648498485,-2.72199959158897,-3.0733291774833,1150.36786905924,-1.67285062716726,389
1982,12,-0.690545648126112,-0.336847281504062,306.360808341734,293.919281005859,0.437473468572622,299.853075581212,101000.199596774,295.956625661542,0.00708983756691938,-2.89637437348645,-2.87188772953326,643.052526166362,0.199059351486755,389
1982,2,-1.9554718828627,0.0295982190540859,305.439029148647,294.723923819406,0.366611558084384,299.786380222865,101251.998325893,296.02596609933,0.00910305915333862,-3.68606268720967,-2.71387778116124,867.058842250279,0.268584946792927,389
1982,3,-1.65081388082716,0.39139765068408,299.760538408833,291.52053734564,0.544912554323673,295.465130221459,101471.735635081,293.285003662109,0.0105855899202006,-2.8517423447582,-1.62226648580643,1080.14884801065,1.76926120702077,389
1982,4,-0.558119460319479,0.537780185292164,298.243788655599,286.898848470052,0.22854449932153,292.218651326497,101827.30234375,289.435958862305,0.0067639953456819,-2.21067451834679,-1.42354942535361,1360.2198811849,-0.619976927033088,389
1982,5,0.0230652271739898,0.515967295535149,294.301346317414,282.463944958102,0.327583358106729,287.5611089891,102054.2734375,285.564414731918,0.00501059524474605,-1.75164739354964,-1.45296607983689,1547.20532226562,-0.584875927147505,389
1982,6,0.352967056383689,1.66325396299362,289.243911743164,278.314126586914,0.197933180324617,283.011036173503,102175.319010417,281.164691162109,0.00441933264955878,-1.4259622429808,0.262184292202195,1627.03834635417,-1.99825701113611,389
1982,7,0.162058843480002,1.42856630232305,289.00529233871,277.370351483745,0.18962122849799,282.519000637916,102183.848790323,280.421975412676,0.00399456471354971,-1.63857141894198,0.0163233015806444,1617.38932357296,-0.892442639402599,389
1982,8,-1.01659159656734,0.347787699391765,294.686377740675,281.301974388861,0.140035462771119,287.746036652596,102665.032006048,284.791054018082,0.00397367300766129,-3.91596839312584,-2.39515942695641,2039.53001748362,-2.82975545870606,389
1982,9,0.517989306648572,0.706638193130493,295.216383870443,282.680979410807,0.297283854176688,288.752793375651,101917.00703125,285.532988484701,0.00377704966037223,-1.81178569868207,-1.60946810940901,1382.86720174154,-0.0106577158851844,389
1983,1,-0.43986080538842,-0.228971977868388,305.495414487777,293.695777154738,0.305037014709899,299.395492061492,101186.381300403,295.845872448337,0.00733962547664921,-2.45413561718118,-2.79503190421289,818.974028802687,0.0702917148281559,389
1983,10,-0.440359176467023,-0.182674663201455,298.766138876638,287.225471742692,0.43927348260918,292.833591584236,101355.342489919,290.255145657447,0.00674378409260703,-2.39027364984635,-2.81451876509574,946.799798042543,0.381002138389603,389
1983,11,-0.899203895529111,-0.42067995108664,299.030189005534,288.914891560872,0.464680619022207,293.92724609375,101372.411458333,290.908182779948,0.0067497141038378,-2.5897123709321,-2.84597621237238,981.519278971354,1.635394206162,389
1983,12,-1.1214424852402,-0.59648525666806,302.526010820943,291.581777264995,0.334653186399303,297.094900808027,101353.57484879,293.637418685421,0.00813559230957781,-2.83249516448667,-3.03088243065342,946.86625265306,0.0981753289440095,389
1983,2,-1.59181485498058,-0.417517044215596,307.367832728795,296.01099722726,0.373813693576981,301.525768824986,101389.579520089,297.552203587123,0.00887384110995169,-3.31639148082052,-2.95471621757107,1000.78316824777,-0.738328664625218,389
1983,3,-0.924787579885414,-0.350768348382365,304.140940020161,292.755769791142,0.337790594015631,298.378372684602,101545.516885081,294.666963638798,0.00747374132005197,-2.70590543362402,-2.5419468014471,1105.34984859343,0.458914718248955,389
1983,4,-0.0938964411616326,0.572653029308034,296.070547485352,286.599848429362,0.574761743579681,291.096620686849,101732.4296875,288.343672688802,0.00639316304586827,-1.90398687720299,-1.29995031151921,1268.51687672933,1.17569734845516,389
1983,5,-0.691308335209596,0.46494596836067,292.257071218183,284.499705653037,0.530127052923725,288.245896862399,102080.523185484,286.359403548702,0.00730099356282622,-2.4604209709552,-1.28331977994211,1555.97701731036,2.42954363252743,389
1983,6,-0.301821334380656,1.05309391245246,288.809958902995,280.226255289714,0.396632045829695,284.155140177409,102229.195052083,282.257382202148,0.00564034265310814,-2.23808497761687,-0.113141543666522,1680.72325642904,0.0849422006392253,389
1983,7,0.279909826094104,0.421253362009602,287.964788621472,278.848758820565,0.360205542408831,283.044347947644,102198.397681452,280.862658100743,0.00473034522315907,-1.55547617015339,-1.07273460395875,1633.70506040512,0.13139053913933,389
1983,8,-0.186772378221635,0.278162447194899,289.752029911164,279.747278028919,0.33151310245176,284.611268074282,102350.187247984,282.343018562563,0.00520148445972271,-2.25621599968403,-1.57392212027504,1749.81199990549,0.701276675639316,389
1983,9,-0.0513449953868985,-0.777808932525416,295.580587768555,284.358941650391,0.266402714400707,289.729430135091,101635.085416667,287.370649210612,0.00622801234324773,-2.09037012718618,-3.04951683233182,1158.42609761556,0.663128653779092,389
1984,1,-1.07275804528786,-0.705479703362911,300.972942721459,291.645731279927,0.502315215862954,296.288865612399,101042.32484879,293.767849829889,0.0102582283828768,-2.73069631764966,-3.13040946375939,701.702951000583,1.94560743535933,389
1984,10,-0.985873448512247,0.00624376054733031,298.999174056515,286.712015459614,0.371332463047903,292.625759986139,101716.394153226,288.909537038495,0.00543482064629995,-3.03066891311638,-2.37445523758088,1232.99290023311,-0.135664229142925,389
1984,11,-0.297423704713583,-0.0864778046806653,302.349143473307,290.398931884766,0.386662100080866,296.33945719401,101350.195052083,292.702453613281,0.00702648280809323,-2.39191603114208,-2.49831704596678,956.048274739583,0.0493185623242888,389
1984,12,-0.206673224847163,0.915359452847512,305.087204471711,292.122047670426,0.293004190359375,298.514107981036,100550.772933468,295.144553892074,0.00547708922456349,-2.47721362017816,-1.44958529669431,269.525807303767,-0.42886309349751,389
1984,2,-0.85666484822487,-0.134185861667682,302.859670704809,292.368233516299,0.309864885013165,297.398469069908,101195.424030172,294.706064158473,0.0104554382409772,-2.59789509403295,-2.32151666180841,836.639051766231,0.774521945879977,389
1984,3,-0.712341433931743,0.836639270667107,301.236823297316,289.594776768838,0.236655950343682,295.118511569115,101427.719506048,292.254645562941,0.00759797924829106,-2.39942755333839,-1.6741265019462,1015.48651516822,0.25285917543734,389
1984,4,-1.15346213408435,0.68479295372963,296.644906616211,286.262337239583,0.380749971522406,291.048573811849,101913.645833333,288.544781494141,0.00718763399248322,-2.72971634368102,-1.27908244778713,1431.50916544596,0.854749270789933,389
1984,5,-0.727389858134331,0.755040349378701,293.948326849168,282.137922717679,0.343546191530843,287.399769444619,102165.490927419,285.176447714529,0.00524996290163647,-2.53620150216645,-0.956695376624984,1637.39505103327,-2.06909865058872,389
1984,6,-0.377616396546364,1.36246073444684,292.010961914062,280.920483398438,0.277185097346228,285.747938028971,102320.281770833,283.445213826497,0.00488523839352031,-2.44872905214628,-0.361186594267686,1760.85505777995,-1.29536121290748,389
1984,7,0.935630677688506,0.103682039185397,287.034343104209,279.369068761026,0.620367181877936,283.056302962765,101854.752520161,281.527605610509,0.00497703847565477,-0.940484221904509,-1.4961384329344,1331.85358355122,1.63952512051232,389
1984,8,1.25316153484727,-0.456652620687119,289.871773012223,279.907566193611,0.361286401530848,284.933831983997,101566.983618952,283.409986926663,0.00480177810025071,-0.593257177260614,-2.12140758167351,1122.09181951707,0.153087724029305,389
1984,9,1.1544952188308,0.336296116203691,292.139029947917,280.981467692057,0.393591128349847,286.512679036458,101535.052604167,284.276403808594,0.00421856961135442,-0.999051266039411,-1.88318914497892,1070.85965169271,0.572941649382453,389
1985,1,-0.0136523997831729,0.612352382173882,307.870344592679,294.235706944619,0.217397693824399,300.874731248425,100994.296370968,296.793602728075,0.00598551621360163,-2.6172835101043,-2.56908522450155,622.573048868487,-0.868620972822396,389
1985,10,-0.664824743905375,-0.507012092298077,297.525861186366,286.16752476846,0.456136265709516,291.620387907951,101448.921370968,288.662608485068,0.0057048728809722,-2.80680355982434,-3.03087244975951,1020.28754941879,0.721574837325702,389
1985,11,-0.652287483712037,-0.23334423104922,300.141223144531,289.839990234375,0.546182072410981,295.102718098958,101183.692708333,291.97328898112,0.00742935816912601,-2.57511290945113,-2.85628439933062,817.543690490723,0.780628104812684,389
1985,12,0.529670754026982,-0.362449910131193,303.300362863848,291.262373401273,0.366749008314562,297.324729673324,100746.218497984,294.672207740045,0.00727611168798419,-1.78469681355261,-3.03589275407214,434.638156029486,0.782072916644844,389
1985,2,-2.06480248937649,0.242842751954283,305.010734558105,293.413221086775,0.397606563421765,298.931712559291,101097.024274554,295.05835723877,0.008187683565276,-3.6467980997903,-2.39913243933448,731.523312159947,-0.416752893231812,389
1985,3,-1.62820440236359,0.184413995533701,302.67149992912,291.441873858052,0.254778421599352,296.899338260774,101467.09828629,293.208404541016,0.00776336918164405,-3.35123469175831,-2.43291670853092,1035.95512114802,0.397933426789896,389
1985,4,-0.556193213661512,1.26404232953986,297.378253173828,286.732155354818,0.300830343160002,291.635462443034,101575.396354167,289.445513916016,0.0063431055440257,-2.27079053173463,-0.309685601294041,1149.3859181722,0.402993064414995,389
1985,5,-1.30682685622765,1.07732007243941,294.562681136593,284.408959173387,0.355481416125962,288.893053608556,102131.778729839,286.027735556326,0.00601417475920771,-3.02605737409284,-0.558018515066754,1613.35107421875,-0.444740105956294,389
1985,6,0.891454647590096,1.14599600881338,288.935048421224,278.611989339193,0.377386088176475,283.253889973958,102059.711979167,281.555748494466,0.00485635003230224,-0.720864020536343,-0.248240735133489,1525.28538004557,-0.538512832244335,389
1985,7,0.0676702513329444,1.11701334988879,288.981634324597,278.870403658959,0.375782250419199,283.690302694997,102180.670614919,281.625867289882,0.00453571417188692,-1.91156506249982,-0.680210516337425,1622.5216399162,0.850201835648913,389
1985,8,0.285066196034032,-0.625533488511498,289.973021476499,280.076410108997,0.457249568647615,284.867342056767,101882.571068548,283.08888195407,0.00502702317410899,-1.86790149442611,-2.47814511003033,1355.47510602397,1.81407577611435,389
1985,9,0.858028618680934,0.708320259737472,293.38906656901,281.441384887695,0.322672404923166,287.377496337891,101696.294270833,284.970615641276,0.00463311079268654,-1.40420367165158,-1.37996555970361,1199.58617401123,-0.400774084955292,389
1986,1,-0.935242099867713,0.169937874520979,304.692919331212,292.233892625378,0.307822018411131,298.182262789819,100972.074344758,295.00448805286,0.00697996142891145,-3.06874778193812,-2.46768807547708,636.510036345451,0.230652609421503,389
1986,10,0.67815893431825,-0.103610786459138,296.764892578125,284.594444028793,0.348675302532126,290.487471057523,101348.965977823,288.034106839088,0.00484933963255776,-1.67286315632443,-2.86573483746859,891.755475444178,-0.475196440128878,389
1986,11,-0.650158937647939,0.169713562106093,300.229536946615,289.011869303385,0.405798513325256,294.506925455729,101280.883333333,291.128303019206,0.00659639360383152,-2.58902855714162,-2.46869057320679,886.682502237956,1.02085655936565,389
1986,12,-0.0555822667815993,0.469688410960859,303.802720592868,290.993762600806,0.275574851001898,297.572360131048,101236.473538306,293.467422977571,0.00554156880975971,-2.49557644369141,-2.39973172833843,865.239730834961,-0.852168391984031,389
1986,2,-1.02253131056204,-0.631893233529159,306.13994380406,293.854605538504,0.337769410772515,299.638147626604,100970.909598214,295.870225088937,0.00737087752869618,-2.81047901564411,-3.32469145847218,632.300330025809,-0.813964281929145,389
1986,3,-1.22292834279999,-0.0599085137608551,304.988693729524,293.050374677104,0.147592736047602,298.662920551915,101607.263608871,294.541507844002,0.00689131632116773,-2.99233254886443,-2.60685124320369,1176.80708559098,-2.58816500909923,389
1986,4,-0.453706819812457,0.487857031449676,300.169155883789,287.57485148112,0.126066828871747,293.413977050781,101765.613541667,290.810331217448,0.00576906734301398,-2.29295729088287,-1.88391996622086,1310.30013020833,-0.102439401886545,389
1986,5,-0.407017072302199,0.776133016232521,294.649692658455,284.195649177797,0.366387792513324,289.037198958858,101970.748991935,286.787192067792,0.00634162003294594,-2.1541001945734,-0.834368047695006,1484.48416826802,0.0687903293981014,389
1986,6,0.493954485406478,1.40460548258076,290.299685668945,279.386567179362,0.392863977433687,284.250685628255,101961.159375,282.58913675944,0.00438998776953667,-1.1699741880099,-0.222176034500202,1468.92080078125,-2.30407340261497,389
1986,7,0.618415146104751,-0.0964157895575608,288.123015372984,279.578919441469,0.474950083539889,283.674494589529,102031.464969758,281.610142861643,0.00487346066943099,-1.30775551678192,-1.61214890090689,1489.39259387601,1.42365427666785,389
1986,8,0.356884354410032,0.444942362426269,289.665087299962,278.879885765814,0.299366950992994,284.388534053679,101694.636340726,282.498876756237,0.00462063469533478,-1.45398469626783,-1.2996707527688,1199.31566398375,0.924248367810175,389
1986,9,-0.11934236480544,0.43186640838782,294.972690836589,283.278108723958,0.380172371057173,288.869222005208,101623.221875,286.633681233724,0.00523991476899633,-2.01598890299598,-1.71580137660106,1169.12140096029,1.62127860036472,389
1987,1,-0.118394004241113,-0.534215619006465,307.043882308468,294.675235871346,0.408552947243856,300.488067626953,100884.428679435,297.313967797064,0.00836530685304634,-2.30852112654717,-3.19690663391544,579.484117077243,0.703269558883213,389
1987,10,0.0341456795652067,0.220121266861116,297.253085228705,285.985133017263,0.409203001358096,291.62830475838,101413.835181452,288.779088174143,0.00551466705397732,-2.07762822833273,-2.37876583948251,984.174219931326,0.726003341686638,389
1987,11,-0.34676409624517,-0.607272546800474,301.907255045573,290.191520182292,0.53447591746226,295.818700154622,101163.940104167,292.610415649414,0.00605258640522758,-2.33035805846254,-3.386283138146,760.450840504964,0.590187144174571,389
1987,12,-0.616666201622255,-0.111718578204032,305.590870518838,293.098505819997,0.438226744213382,299.137298583984,101113.272177419,295.321346159904,0.00688629307513756,-2.81117482073305,-3.11626589586658,735.449045027456,-0.531195292922607,389
1987,2,-1.44991049809115,-1.01971471462665,305.437187194824,294.746628897531,0.466526182900582,299.79995400565,101269.737723214,296.010699680873,0.00884419182381991,-3.11700621673039,-3.89748616303716,894.018701825823,0.178562616177138,389
1987,3,-0.768847475008618,0.962055453129353,301.634783344884,290.107746739541,0.342742447215583,295.529639459425,101508.593497984,291.798493416079,0.00726231020845232,-2.71891038960988,-1.68534543130907,1058.47799781061,0.449278244220584,389
1987,4,-1.49501293599606,0.559783821552992,299.500059000651,288.295522054036,0.336859489767661,293.462419637044,102189.559895833,289.851726277669,0.00632723166296879,-3.60562521417936,-2.18952298909426,1668.81474202474,-1.07751125215923,389
1987,5,-0.243561182531618,0.839663165230905,292.942613170993,282.813455889302,0.340755232919506,287.419795866935,102211.491683468,285.23435038905,0.00601932749662908,-2.06468128334851,-0.645021682064379,1667.74035841419,0.570287675458493,389
1987,6,-0.475928630804022,0.589474509656429,291.01025797526,281.959616088867,0.462660264928127,285.930115763346,102318.174479167,283.691201782227,0.00549058383330702,-2.57993966718204,-0.940263023848335,1762.04030965169,0.170865186941896,389
1987,7,0.194413046442693,0.378699324544399,289.283256284652,277.735143846081,0.221893475759287,282.940212126701,102334.197832661,281.106978877898,0.00425738840544175,-1.91560803957644,-1.03444239401048,1761.39373976184,-0.451344717287387,389
1987,8,0.212689530464911,0.742596773160321,290.478492982926,281.213350357548,0.486595617134064,285.658500425277,102048.041330645,283.412914645287,0.00561193140193579,-1.8758635994107,-0.96180331394557,1506.48214820123,1.46184286214062,389
1987,9,0.198233227431774,0.728371096868068,295.272281901042,281.958243815104,0.215820672293679,288.343121337891,102118.469010417,285.282494099935,0.00441425951042522,-1.91122293670972,-1.68865911463896,1582.95374755859,-0.336347878244543,389
1988,1,-1.55132453912689,-0.282935939969555,306.404484902659,294.617312523627,0.245783138543277,300.130098404423,101265.879788306,295.969787597656,0.00833587612836591,-3.55860787053262,-3.03016078394214,858.351082094254,0.427198541482677,389
1988,10,0.915431598922418,-0.102303308104315,302.836539976058,288.337573635963,0.266059396121906,295.182136781754,101300.133316532,292.92781313004,0.00441354255552493,-1.39645824317009,-3.01171259149428,880.43000793457,-2.30889693521024,389
1988,11,0.372182691531877,0.0707449145615101,302.465616861979,289.715256754557,0.235588681315615,295.948087565104,101021.819270833,292.461436971029,0.00503793289729704,-1.9630033398668,-2.42292822996775,667.467839813232,-0.349703057267835,389
1988,12,-1.84627721482708,-0.200206838307842,305.283136183216,294.399643436555,0.416603790352031,299.73824187248,101071.081653226,295.653460102697,0.00867226390889094,-3.45245197511488,-2.98462717571566,700.384109989289,0.94489069253496,389
1988,2,-1.32094130793522,0.666131110950212,302.805820859712,290.870748585668,0.213556887540296,296.689583613955,101169.512122845,293.163936220366,0.00733681837225268,-2.90857709687332,-1.53859552535517,808.708141984611,0.96803045091516,389
1988,3,-1.82369330525398,0.931203969063297,301.700675718246,290.645776564075,0.293348766170018,296.033194265058,101664.684979839,292.090898083102,0.00647434500616885,-3.3354439889231,-1.56960221037509,1202.59828764392,0.645826669808432,389
1988,4,-1.85094618382864,1.36432529129088,295.999459838867,287.60851949056,0.526920907416691,291.569356282552,101702.2796875,289.812016805013,0.00882921058995028,-3.35661002794902,-0.301683191737781,1266.25895182292,1.84052969490951,389
1988,5,-0.05655620499484,0.230866419692193,293.11858343309,284.273686562815,0.455095052230923,288.284610871346,101790.849042339,286.808461835307,0.00712883948618846,-1.96158693730831,-1.20595731273774,1308.29078231319,0.545601227917861,389
1988,6,-0.0600474404171109,1.02750855286916,289.486959838867,279.608482869466,0.303126345349786,283.987652587891,102166.482291667,282.624877929688,0.00553623762292166,-2.01670458714167,-0.485594021777312,1586.47728474935,0.529347841021553,389
1988,7,-0.105466339733422,-0.0694023017441073,289.561419087072,280.451076384514,0.361090321934992,284.565790976247,102164.401461694,282.970547583795,0.00564495193201207,-2.10568290035571,-1.65474822155891,1598.8446694651,1.15748007845185,389
1988,8,-0.0916896464843904,-0.11617972533549,291.032506142893,280.610804403982,0.298962374577499,285.318473569808,102211.199344758,283.134436822707,0.00514566368843999,-2.37123380312997,-2.07953057654442,1637.83275087418,0.91260814974209,389
1988,9,0.0902812210222085,-0.6362987652421,295.030581665039,284.272755940755,0.448262928302089,289.384802246094,101570.86875,287.092402140299,0.00607105668944617,-2.10683993498484,-3.21484910845757,1083.21194763184,0.513791307952296,389
1989,1,-1.60617062834001,1.4807719345535,304.263430687689,292.441551946825,0.206067979516041,298.220467844317,101040.553427419,293.984148579259,0.00712259807774136,-3.38588980128688,-0.979377699715476,670.571163054435,-0.504177423136852,389
1989,10,0.782508249244382,0.194146738417687,299.12107898343,286.535361997543,0.332285166958407,292.707655383695,101221.869707661,290.0052972609,0.0048544002892149,-1.71726680162453,-2.51469356686838,795.62518753544,1.23660556265706,389
1989,11,-1.28092469175657,-0.195035305867592,299.983847045898,289.077298990885,0.432463348718981,294.726518758138,101440.14765625,291.10344543457,0.00756838675588369,-3.04760113358498,-2.5880103935798,1013.18194885254,0.494687130709272,389
1989,12,-0.896802874837792,0.0890702705289567,305.197958669355,292.672914566532,0.298498359210263,299.01601975964,101204.200856855,294.365097538117,0.00659588580921052,-2.96362823344046,-2.81781808791622,810.88969298332,-0.177292935584289,389
1989,2,-1.83168806654534,0.372709736494081,305.017458234514,293.64120047433,0.222217980140288,299.154305594308,101172.0234375,294.907322474888,0.0075761529650273,-3.53560879294361,-2.39265935357876,787.533363342285,-1.46174626574896,389
